player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Chris Whitney,WAS,32.0,182.88,79.3786,30,0,1993,2,47,16,2.9,0.9,0.9,-16.0,0.016,0.077,0.128,0.498,0.146,2003
Kim English,DET,24.0,198.12,90.7184,76,0,2012,2,44,41,2.9,0.9,0.6,-8.1,0.022,0.086,0.158,0.477,0.0969999999999999,2012
Shayne Whittington,IND,24.0,210.82,113.398,177,0,0,8,0,20,2.9,1.5,0.3,2.9,0.103,0.198,0.247,0.547,0.094,2014
Tom Gugliotta,UTA,34.0,208.28,113.398,126,0,1992,1,6,55,2.9,3.4,1.1,-7.9,0.092,0.192,0.146,0.374,0.132,2003
Hassan Adams,NJN,23.0,193.04,99.79024,13,0,2006,2,54,61,2.9,1.3,0.2,2.6,0.089,0.095,0.1639999999999999,0.5770000000000001,0.043,2006
Jerome Moiso,TOR,26.0,208.28,106.59412,3,1,2000,1,11,35,2.9,3.2,0.2,-3.3,0.1119999999999999,0.198,0.15,0.506,0.037,2003
Semaj Christon,OKC,24.0,190.5,86.18248,12,0,2014,2,55,64,2.9,1.4,2.0,-6.5,0.023,0.085,0.127,0.387,0.193,2016
Chris Johnson,UTA,26.0,198.12,93.439952,237,0,0,8,0,70,2.9,1.9,0.6,4.6,0.037,0.134,0.1369999999999999,0.482,0.0819999999999999,2015
Daniel Ewing,LAC,24.0,190.5,83.91452,32,0,2005,2,32,61,2.9,1.2,1.5,4.3,0.016,0.105,0.156,0.495,0.215,2006
Jamal Sampson,LAL,21.0,210.82,106.59412,7,0,2002,2,46,10,2.9,5.2,0.7,-7.2,0.161,0.266,0.1159999999999999,0.513,0.093,2003
Salah Mejri,DAL,31.0,218.44,111.13004,0,64,0,8,0,73,2.9,4.2,0.2,0.2,0.122,0.287,0.107,0.65,0.025,2016
Dorell Wright,MIA,20.0,203.2,92.98636,0,0,2004,1,19,20,2.9,1.6,0.4,-20.8,0.018,0.25,0.2239999999999999,0.574,0.129,2005
Brian Scalabrine,BOS,28.0,205.74,106.59412,146,0,2001,2,34,71,2.9,1.6,0.7,-2.1,0.036,0.1119999999999999,0.129,0.491,0.09,2005
Andre Roberson,OKC,28.0,200.66,95.25432,101,0,2013,1,26,7,2.9,3.9,0.6,-1.1,0.065,0.204,0.145,0.335,0.074,2019
Luke Jackson,CLE,23.0,200.66,97.52228,139,0,2004,1,10,10,2.9,0.6,0.3,-23.0,0.039,0.111,0.308,0.489,0.1669999999999999,2004
Thanasis Antetokounmpo,MIL,28.0,198.12,99.336648,0,6,2014,2,51,57,2.9,2.2,0.8,2.5,0.093,0.113,0.147,0.523,0.113,2020
Roger Mason Jr.,NYK,30.0,195.58,92.98636,22,0,2002,2,30,26,2.9,1.7,0.8,-9.8,0.017,0.144,0.124,0.461,0.099,2010
Jeff Withey,UTA,27.0,213.36,104.779752,35,0,2013,2,39,51,2.9,2.4,0.1,-0.2,0.135,0.18,0.145,0.588,0.025,2016
Terry Taylor,CHI,23.0,193.04,104.32616,159,0,0,8,0,31,2.9,1.5,0.3,4.5,0.088,0.076,0.129,0.557,0.052,2022
Greg Stiemsma,BOS,26.0,210.82,117.93392,54,0,0,8,0,55,2.9,3.2,0.5,-0.9,0.075,0.188,0.109,0.579,0.061,2011
Josh Childress,PHX,29.0,203.2,95.25432,59,0,2004,1,6,34,2.9,2.8,1.0,-4.7,0.07,0.158,0.1009999999999999,0.501,0.105,2011
Reggie Evans,SEA,24.0,203.2,111.13004,57,0,0,8,0,75,2.9,5.4,0.4,-3.6,0.145,0.25,0.107,0.471,0.04,2003
Andrew Bogut,CLE,32.0,213.36,117.93392,42,47,2005,1,1,27,2.9,8.1,1.8,-1.7,0.103,0.32,0.106,0.46,0.133,2016
Jabari Smith,SAC,24.0,210.82,113.398,46,0,2000,2,45,9,2.9,0.9,0.7,2.6,0.019,0.106,0.2,0.528,0.15,2000
Victor Alexander,DET,32.0,208.28,120.20188,40,0,1991,1,17,14,2.9,2.1,0.4,5.1,0.075,0.237,0.28,0.367,0.105,2001
Greg Oden,MIA,26.0,213.36,123.830616,15,0,2007,1,1,23,2.9,2.3,0.0,-7.5,0.126,0.177,0.154,0.5670000000000001,0.0069999999999999,2013
Jeremy Pargo,MEM,26.0,187.96,99.336648,14,0,0,8,0,44,2.9,0.8,1.3,-15.7,0.0289999999999999,0.069,0.213,0.389,0.23,2011
Draymond Green,GSW,23.0,200.66,104.32616,11,0,2012,2,35,79,2.9,3.3,0.7,0.4,0.062,0.204,0.141,0.4039999999999999,0.076,2012
Tayshaun Prince,MIN,36.0,205.74,96.161504,43,0,2002,1,23,77,2.9,1.9,1.0,-1.9,0.025,0.089,0.083,0.466,0.073,2015
Greg Stiemsma,NOP,28.0,210.82,117.93392,54,0,0,8,0,55,2.9,4.1,0.7,-9.5,0.0819999999999999,0.183,0.083,0.584,0.055,2013
Johnny O'Bryant III,MIL,22.0,205.74,120.20188,46,0,2014,2,36,34,2.9,1.9,0.5,-13.9,0.078,0.122,0.1939999999999999,0.379,0.076,2014
Derrick McKey,PHI,35.0,208.28,109.315672,10,0,1987,1,9,41,2.9,3.1,1.1,0.6,0.073,0.121,0.091,0.4639999999999999,0.093,2001
Danny Fortson,SEA,31.0,203.2,117.93392,60,0,1997,1,10,14,2.9,3.1,0.1,0.5,0.104,0.256,0.152,0.56,0.01,2006
E'Twaun Moore,BOS,23.0,193.04,86.636072,33,0,2011,2,55,38,2.9,0.9,0.9,6.0,0.0139999999999999,0.096,0.2,0.474,0.188,2011
Austin Croshere,SAS,34.0,208.28,108.86208,17,0,1997,1,12,14,2.9,2.4,0.6,-17.7,0.0969999999999999,0.271,0.206,0.452,0.161,2008
Luke Harangody,CLE,24.0,200.66,111.13004,64,0,2010,2,52,21,2.9,2.5,0.3,-13.6,0.1,0.168,0.151,0.427,0.045,2011
Maceo Baston,IND,31.0,208.28,104.32616,18,0,1998,2,58,47,2.9,1.6,0.3,-3.8,0.066,0.171,0.146,0.7140000000000001,0.067,2006
Tyrone Wallace,ATL,26.0,195.58,89.811216,7,0,2016,2,60,14,2.9,1.6,0.9,-8.3,0.016,0.123,0.154,0.389,0.123,2019
Cedric Simmons,NOK,21.0,205.74,106.59412,126,0,2006,1,15,43,2.9,2.5,0.3,-9.2,0.091,0.133,0.144,0.43,0.037,2006
Marco Belinelli,GSW,22.0,195.58,87.089664,0,50,2007,1,18,33,2.9,0.4,0.5,-10.1,0.011,0.05,0.184,0.49,0.099,2007
Quincy Miller,DET,22.0,205.74,95.25432,91,0,2012,2,38,10,2.9,2.0,0.8,14.8,0.035,0.133,0.1669999999999999,0.3379999999999999,0.092,2014
Edmond Sumner,IND,23.0,198.12,79.83219199999998,12,0,2017,2,52,23,2.9,1.0,0.4,-7.8,0.038,0.065,0.157,0.4429999999999999,0.063,2018
Bruno Fernando,HOU,23.0,205.74,108.86208,26,73,2019,2,34,30,2.9,1.8,0.2,-10.1,0.102,0.223,0.1969999999999999,0.6709999999999999,0.0819999999999999,2021
Armon Johnson,POR,22.0,190.5,88.45044,184,0,2010,2,34,38,2.9,0.9,1.2,-3.0,0.042,0.109,0.237,0.497,0.3,2010
Jamaal Magloire,MIA,31.0,210.82,120.20188,43,5,2000,1,19,55,2.9,4.0,0.4,3.3,0.135,0.251,0.129,0.505,0.047,2008
Lonny Baxter,CHA,27.0,203.2,117.93392,26,0,2002,2,43,41,2.9,2.9,0.1,2.0,0.128,0.2239999999999999,0.158,0.494,0.017,2005
Alan Anderson,LAC,34.0,198.12,99.79024,11,0,0,8,0,30,2.9,0.8,0.4,-10.8,0.011,0.077,0.142,0.494,0.052,2016
Jaylen Hoard,POR,21.0,203.2,97.975872,62,1,0,8,0,13,2.9,2.5,0.3,3.0,0.111,0.158,0.153,0.504,0.054,2019
Juancho Hernangomez,TOR,27.0,205.74,97.068688,0,29,2016,1,15,42,2.9,2.9,0.6,0.5,0.042,0.1689999999999999,0.092,0.504,0.051,2022
Lindsey Hunter,DET,35.0,187.96,88.45044,85,0,1993,1,10,30,2.9,1.3,2.1,4.9,0.034,0.1009999999999999,0.163,0.427,0.283,2005
Frank Ntilikina,DAL,24.0,193.04,90.7184,0,1,2017,1,8,47,2.9,1.3,1.2,5.1,0.011,0.086,0.125,0.461,0.127,2022
Ben Wallace,DET,36.0,205.74,108.86208,102,0,0,8,0,54,2.9,6.5,1.3,-7.2,0.118,0.228,0.083,0.442,0.086,2010
Gian Clavell,DAL,24.0,193.04,83.91452,135,16,0,8,0,7,2.9,1.0,0.4,14.8,0.016,0.102,0.147,0.53,0.071,2017
Derrick Dial,ORL,28.0,193.04,83.46092800000001,31,0,1998,2,52,9,2.9,1.4,0.2,8.4,0.06,0.093,0.174,0.412,0.042,2003
Ben Wallace,CLE,34.0,205.74,108.86208,102,0,0,8,0,56,2.9,6.5,0.8,17.9,0.126,0.198,0.077,0.45,0.045,2008
Alex Acker,LAC,26.0,195.58,83.91452,115,0,2005,2,60,25,2.9,1.0,0.5,1.8,0.044,0.092,0.203,0.4479999999999999,0.091,2008
Eduardo Najera,NJN,32.0,203.2,106.59412,69,15,2000,2,38,27,2.9,2.5,0.7,-15.0,0.059,0.19,0.152,0.472,0.11,2008
Chris Duhon,LAL,30.0,185.42,86.18248,32,0,2004,2,38,46,2.9,1.5,2.9,0.5,0.015,0.076,0.091,0.517,0.236,2012
Gary Clark,HOU,24.0,203.2,102.0582,0,0,0,8,0,51,2.9,2.3,0.4,2.0,0.035,0.144,0.106,0.48,0.04,2018
Chris Wright,GSW,23.0,203.2,102.511792,237,0,0,8,0,24,2.9,1.9,0.2,-4.4,0.102,0.151,0.156,0.597,0.035,2011
Wayne Simien,MIA,24.0,205.74,113.398,35,0,2005,1,29,8,2.9,1.4,0.5,-14.3,0.057,0.091,0.146,0.441,0.0819999999999999,2006
Josh Harrellson,DET,25.0,208.28,124.7378,43,0,2011,2,45,32,2.9,2.4,0.5,-0.2,0.096,0.166,0.129,0.547,0.074,2013
Calvin Booth,SEA,27.0,210.82,104.779752,24,0,1999,2,35,47,2.9,2.3,0.3,3.5,0.066,0.151,0.134,0.494,0.033,2002
Acie Law,ATL,24.0,190.5,91.625584,200,0,2007,1,11,55,2.9,1.1,1.6,1.2,0.013,0.1,0.1639999999999999,0.49,0.257,2008
Sasha Vujacic,LAL,21.0,200.66,87.543256,0,24,2004,1,27,35,2.9,1.8,1.5,-1.4,0.036,0.14,0.152,0.4029999999999999,0.185,2004
Brian Skinner,POR,30.0,205.74,120.20188,91,0,1998,1,22,65,2.9,3.5,0.5,-10.5,0.095,0.187,0.115,0.517,0.0559999999999999,2005
Glen Rice,WAS,23.0,198.12,93.439952,9,0,2013,2,35,11,2.9,1.8,0.6,-2.6,0.036,0.17,0.19,0.3989999999999999,0.1009999999999999,2013
Trent Forrest,UTA,23.0,193.04,95.25432,36,0,0,8,0,30,2.9,1.5,1.5,-7.7,0.038,0.111,0.144,0.5539999999999999,0.205,2020
DeSagana Diop,NJN,26.0,213.36,127.00576,0,9,2001,1,8,79,2.9,5.0,0.5,4.2,0.144,0.203,0.0969999999999999,0.536,0.047,2007
Denzel Valentine,UTA,28.0,193.04,99.79024,11,0,2016,1,14,24,2.9,1.8,0.5,-5.1,0.04,0.15,0.15,0.523,0.074,2021
Carlik Jones,CHI,25.0,182.88,78.92500799999999,41,0,0,8,0,7,2.9,0.7,0.9,20.7,0.016,0.069,0.153,0.54,0.133,2022
TJ Leaf,IND,21.0,208.28,104.32616,3,0,2017,1,18,53,2.9,1.5,0.2,-11.7,0.0579999999999999,0.119,0.136,0.545,0.0279999999999999,2017
Kessler Edwards,SAC,22.0,200.66,92.079176,115,0,2021,2,44,36,2.8,1.7,0.6,2.2,0.059,0.102,0.119,0.502,0.073,2022
Matthew Dellavedova,CLE,30.0,190.5,90.7184,302,47,0,8,0,13,2.8,1.8,4.5,-3.1,0.0289999999999999,0.085,0.125,0.312,0.337,2020
Josh McRoberts,LAL,25.0,208.28,108.86208,32,0,2007,2,37,50,2.8,3.4,1.0,-6.1,0.098,0.175,0.106,0.516,0.106,2011
Omer Asik,CHI,24.0,213.36,115.66596,0,4,2008,2,36,82,2.8,3.7,0.4,14.0,0.1369999999999999,0.22,0.125,0.5589999999999999,0.049,2010
Tony Smith,ATL,33.0,190.5,83.91452,27,0,1990,2,51,6,2.8,0.5,1.7,-14.8,0.033,0.016,0.191,0.356,0.204,2000
Mike James,MIA,27.0,187.96,86.18248,156,0,0,8,0,15,2.8,0.9,1.3,-17.2,0.019,0.143,0.237,0.456,0.306,2001
Markus Howard,DEN,22.0,177.8,79.3786,27,0,0,8,0,37,2.8,0.6,0.5,-17.0,0.004,0.095,0.25,0.477,0.145,2020
Tyler Johnson,SAS,30.0,190.5,84.368112,98,0,0,8,0,6,2.8,2.0,1.2,-1.9,0.0289999999999999,0.1,0.1,0.425,0.1,2021
Kyle Guy,SAC,23.0,185.42,75.749864,22,0,2019,2,55,31,2.8,1.1,1.0,-4.2,0.019,0.128,0.185,0.449,0.184,2020
Thanasis Antetokounmpo,MIL,27.0,198.12,99.336648,0,6,2014,2,51,20,2.8,1.2,0.8,-6.8,0.085,0.081,0.2019999999999999,0.496,0.174,2019
Quincy Pondexter,NOH,23.0,198.12,102.0582,117,0,2010,1,26,66,2.8,1.3,0.4,-4.1,0.037,0.104,0.14,0.482,0.064,2010
Kedrick Brown,BOS,22.0,200.66,100.697424,163,0,2001,1,11,51,2.8,2.7,0.4,-3.9,0.072,0.162,0.147,0.392,0.052,2002
Aleem Ford,ORL,24.0,203.2,99.79024,54,0,0,8,0,5,2.8,3.0,0.4,-22.1,0.0279999999999999,0.16,0.148,0.35,0.043,2021
Daniel Orton,ORL,21.0,208.28,115.66596,43,0,2010,1,29,16,2.8,2.4,0.3,-11.5,0.109,0.13,0.12,0.5489999999999999,0.047,2011
Mark Madsen,LAL,26.0,205.74,107.047712,59,0,2000,1,29,59,2.8,2.7,0.7,5.7,0.143,0.1369999999999999,0.129,0.492,0.096,2001
Jon Brockman,SAC,23.0,200.66,115.66596,117,0,2009,2,38,52,2.8,4.1,0.4,-1.7,0.192,0.2019999999999999,0.102,0.564,0.049,2009
Naz Mitrou-Long,IND,26.0,190.5,98.883056,40,5,0,8,0,5,2.8,1.4,1.6,20.2,0.0,0.119,0.177,0.412,0.25,2019
Dijon Thompson,ATL,24.0,203.2,90.7184,3,0,2005,2,54,6,2.8,1.3,0.3,-3.2,0.081,0.161,0.19,0.482,0.071,2006
Vladimir Stepania,NJN,25.0,213.36,107.047712,0,20,1998,1,27,29,2.8,3.8,0.6,-1.9,0.125,0.303,0.191,0.3979999999999999,0.107,2000
James Johnson,IND,36.0,200.66,108.86208,62,0,2009,1,16,18,2.8,1.7,0.8,-1.1,0.022,0.173,0.152,0.486,0.135,2022
Anthony Johnson,NJN,27.0,190.5,86.18248,111,0,1997,2,39,34,2.8,0.9,1.4,4.2,0.034,0.064,0.159,0.465,0.223,2001
Todd Fuller,MIA,26.0,210.82,115.66596,126,0,1996,1,11,10,2.8,1.8,0.1,-4.4,0.092,0.2,0.256,0.363,0.027,2000
Yakhouba Diawara,DEN,25.0,200.66,102.0582,115,0,0,8,0,54,2.8,1.1,0.7,2.9,0.044,0.073,0.13,0.518,0.098,2007
Bruno Caboclo,HOU,25.0,205.74,98.883056,0,35,2014,1,20,6,2.8,2.3,0.2,2.3,0.064,0.268,0.2319999999999999,0.475,0.048,2020
Sasha Vujacic,LAL,26.0,200.66,92.98636,0,24,2004,1,27,67,2.8,1.2,0.6,-2.8,0.045,0.11,0.148,0.518,0.113,2009
William Avery,MIN,21.0,187.96,89.357624,32,0,1999,1,14,55,2.8,0.5,1.4,-6.1,0.013,0.057,0.2,0.482,0.286,2000
Zach Randolph,POR,20.0,205.74,122.46984,11,0,2001,1,19,41,2.8,1.7,0.3,-3.7,0.144,0.193,0.253,0.479,0.103,2001
Otis Thorpe,CHA,38.0,208.28,112.490816,17,0,1984,1,9,49,2.8,3.0,0.6,-0.7,0.095,0.174,0.126,0.487,0.077,2000
Shawne Williams,DAL,23.0,205.74,102.0582,84,0,2006,1,17,15,2.8,3.1,0.1,8.1,0.125,0.155,0.176,0.345,0.017,2008
Dan Gadzuric,MIL,32.0,210.82,111.13004,3,39,2002,2,33,32,2.8,2.9,0.4,4.1,0.126,0.193,0.161,0.44,0.061,2009
Tyrone Wallace,NOP,28.0,195.58,89.811216,7,0,2016,2,60,6,2.8,1.3,0.2,-9.9,0.0,0.133,0.13,0.3829999999999999,0.017,2021
Ish Smith,ORL,23.0,182.88,79.3786,62,0,0,8,0,26,2.8,1.3,1.6,-7.7,0.0289999999999999,0.155,0.191,0.422,0.3279999999999999,2011
Harry Giles III,POR,23.0,210.82,108.86208,32,0,2017,1,20,38,2.8,3.5,0.8,-10.4,0.079,0.254,0.154,0.496,0.125,2020
Marial Shayok,PHI,24.0,195.58,89.811216,40,5,2019,2,54,4,2.8,1.8,0.3,-23.2,0.033,0.1939999999999999,0.243,0.4,0.053,2019
Dan Gadzuric,NJN,33.0,210.82,108.86208,3,39,2002,2,33,42,2.8,3.2,0.3,-7.7,0.159,0.172,0.161,0.419,0.046,2010
Andrew Goudelock,HOU,27.0,190.5,90.7184,111,0,2011,2,46,8,2.8,0.3,0.5,13.6,0.024,0.015,0.243,0.506,0.118,2015
Justin Anderson,BKN,26.0,195.58,104.779752,22,0,2015,1,21,10,2.8,2.1,0.8,-0.1,0.008,0.1669999999999999,0.162,0.352,0.099,2019
Jason Collier,HOU,25.0,213.36,117.93392,9,0,2000,1,15,13,2.8,2.2,0.1,-5.4,0.118,0.183,0.1689999999999999,0.488,0.018,2002
Hamed Haddadi,PHX,28.0,218.44,120.20188,0,54,0,8,0,30,2.8,3.7,0.4,-2.3,0.143,0.2189999999999999,0.168,0.447,0.0579999999999999,2012
Maalik Wayns,LAC,22.0,185.42,88.45044,104,0,0,8,0,27,2.8,0.3,1.0,-16.4,0.005,0.036,0.251,0.3939999999999999,0.233,2012
Dairis Bertans,NOP,29.0,193.04,90.7184,0,44,0,8,0,12,2.8,0.8,0.8,-15.0,0.011,0.036,0.12,0.362,0.078,2018
Nolan Smith,POR,24.0,187.96,83.91452,32,0,2011,1,21,40,2.8,0.7,0.9,-4.2,0.027,0.075,0.245,0.435,0.2289999999999999,2012
Aaron Gray,TOR,28.0,213.36,122.46984,70,0,2007,2,49,42,2.8,3.2,0.8,-7.7,0.107,0.207,0.132,0.544,0.103,2012
Dijon Thompson,PHX,23.0,200.66,88.45044,3,0,2005,2,54,10,2.8,1.1,0.1,-8.7,0.093,0.156,0.272,0.541,0.042,2005
Brandon Davies,PHI,22.0,208.28,108.86208,152,0,0,8,0,51,2.8,2.1,0.5,-5.2,0.075,0.145,0.14,0.476,0.074,2013
Okaro White,MIA,24.0,203.2,92.532768,36,0,0,8,0,35,2.8,2.3,0.6,8.6,0.061,0.142,0.109,0.507,0.061,2016
Nicolas Brussino,DAL,24.0,203.2,97.52228,0,23,0,8,0,54,2.8,1.8,0.9,-10.8,0.053,0.165,0.153,0.498,0.144,2016
James Young,PHI,22.0,198.12,97.52228,43,0,2014,1,17,6,2.8,0.3,0.3,-20.4,0.0,0.0289999999999999,0.131,0.511,0.053,2017
Chris Taft,GSW,21.0,208.28,118.38751200000002,70,0,2005,2,42,17,2.8,2.1,0.1,4.2,0.142,0.156,0.134,0.578,0.024,2005
Kyle Singler,OKC,29.0,203.2,103.418976,32,0,2011,2,33,32,2.8,1.5,0.3,0.8,0.022,0.123,0.113,0.486,0.034,2016
Briante Weber,MEM,25.0,187.96,74.84268,221,0,0,8,0,18,2.8,1.9,1.2,-21.6,0.03,0.13,0.111,0.527,0.139,2017
John Konchar,MEM,24.0,195.58,95.25432,295,0,0,8,0,19,2.8,2.5,1.2,4.9,0.093,0.152,0.0969999999999999,0.713,0.161,2019
Elliot Williams,PHI,26.0,196.0,86.0,84,0,2010,1,22,13,2.8,0.6,0.9,1.6,0.0,0.075,0.1639999999999999,0.477,0.15,2014
Shane Larkin,DAL,21.0,180.34,79.83219199999998,136,0,2013,1,18,48,2.8,0.9,1.5,5.2,0.025,0.078,0.173,0.446,0.208,2013
Darrell Arthur,DEN,30.0,205.74,106.59412,35,0,2008,1,27,19,2.8,0.8,0.5,-10.5,0.021,0.087,0.188,0.5589999999999999,0.1009999999999999,2017
Ime Udoka,NYK,28.0,195.58,99.79024,178,0,0,8,0,8,2.8,2.1,0.8,-4.2,0.035,0.152,0.121,0.413,0.0819999999999999,2005
Chandler Parsons,ATL,31.0,205.74,104.32616,2,0,2011,2,38,5,2.8,1.4,0.6,-29.0,0.015,0.12,0.15,0.389,0.1,2019
Chinanu Onuaku,HOU,20.0,208.28,111.13004,41,0,2016,2,37,5,2.8,2.0,0.6,-41.4,0.049,0.17,0.108,0.799,0.086,2016
Phil Pressey,BOS,23.0,180.34,79.3786,76,0,0,8,0,75,2.8,1.4,3.2,-0.9,0.021,0.088,0.143,0.39,0.305,2013
Moochie Norris,NOK,32.0,185.42,83.91452,63,0,1996,2,33,45,2.8,1.2,1.1,-8.0,0.033,0.119,0.184,0.479,0.215,2005
Bernard James,DAL,30.0,208.28,106.59412,36,0,2012,2,33,16,2.8,2.4,0.3,-1.7,0.123,0.146,0.12,0.593,0.039,2014
Axel Toupane,NOP,24.0,200.66,95.25432,0,1,0,8,0,4,2.8,0.3,0.0,-6.8,0.0,0.023,0.086,0.611,0.0,2016
James Michael McAdoo,GSW,24.0,205.74,108.86208,4,0,0,8,0,52,2.8,1.8,0.3,-0.7,0.08,0.129,0.149,0.5429999999999999,0.06,2016
James Jones,CLE,36.0,203.2,98.883056,136,0,2003,2,49,48,2.8,0.8,0.3,-11.2,0.009,0.102,0.139,0.655,0.062,2016
Travis Best,DAL,31.0,180.34,83.91452,9,0,1995,1,23,61,2.8,1.1,1.8,9.1,0.023,0.076,0.131,0.445,0.209,2003
Joakim Noah,LAC,35.0,210.82,105.233344,2,0,2007,1,9,5,2.8,3.2,1.4,-14.6,0.091,0.1689999999999999,0.14,0.608,0.259,2019
Marcus Georges-Hunt,ORL,23.0,198.12,99.79024,9,0,0,8,0,5,2.8,1.8,0.6,-25.0,0.022,0.163,0.124,0.614,0.13,2016
Josh Huestis,OKC,24.0,200.66,104.32616,59,0,2014,1,29,5,2.8,2.0,0.0,-3.4,0.045,0.157,0.132,0.509,0.0,2015
Chris Douglas-Roberts,DAL,26.0,200.66,95.25432,84,0,2008,2,40,6,2.8,0.8,0.7,-13.6,0.0,0.093,0.1369999999999999,0.462,0.103,2012
Bernard James,DAL,28.0,208.28,108.86208,36,0,2012,2,33,46,2.8,2.8,0.1,-0.6,0.118,0.2019999999999999,0.133,0.541,0.02,2012
Josh Davis,PHI,24.0,203.2,106.59412,137,0,0,8,0,42,2.8,1.9,0.3,3.7,0.094,0.171,0.186,0.494,0.063,2004
Daequan Cook,CHI,26.0,195.58,95.25432,15,0,2007,1,21,49,2.8,1.2,0.4,-5.8,0.017,0.146,0.188,0.3979999999999999,0.072,2012
Chris Kaman,POR,34.0,213.36,120.20188,124,0,2003,1,6,16,2.8,1.5,0.7,-13.2,0.077,0.17,0.213,0.496,0.186,2015
Cory Jefferson,PHX,25.0,205.74,98.883056,91,0,2014,2,60,8,2.8,2.0,0.0,-10.2,0.122,0.196,0.209,0.446,0.0,2015
Alex Stepheson,MEM,28.0,208.28,122.46984,251,0,0,8,0,8,2.8,3.5,0.3,-3.8,0.2019999999999999,0.122,0.17,0.341,0.053,2015
Horace Jenkins,DET,30.0,185.42,81.64656,192,0,0,8,0,15,2.8,0.6,0.6,-4.7,0.032,0.062,0.2689999999999999,0.414,0.214,2004
Carlos Arroyo,UTA,23.0,187.96,91.625584,150,16,0,8,0,44,2.8,0.6,1.2,-2.3,0.045,0.062,0.239,0.51,0.319,2002
JR Smith,LAL,34.0,198.12,99.79024,291,0,2004,1,18,6,2.8,0.8,0.5,-16.7,0.0,0.06,0.144,0.372,0.0559999999999999,2019
Quincy Douby,SAC,23.0,190.5,79.3786,204,0,2006,1,19,42,2.8,0.9,0.4,-6.2,0.032,0.08,0.178,0.449,0.071,2006
Sam Young,IND,28.0,198.12,102.0582,70,0,2009,2,36,56,2.8,2.2,0.8,-4.0,0.043,0.147,0.133,0.4639999999999999,0.107,2012
Marquis Teague,BKN,21.0,187.96,86.18248,43,0,2012,1,29,40,2.7,1.0,1.5,-9.2,0.003,0.1009999999999999,0.18,0.3979999999999999,0.222,2013
Reggie Bullock,LAC,23.0,200.66,92.98636,4,0,2013,1,25,43,2.7,1.3,0.3,-0.8,0.03,0.113,0.154,0.46,0.049,2013
Frank Ntilikina,NYK,22.0,193.04,90.7184,0,1,2017,1,8,33,2.7,0.9,0.6,-3.6,0.019,0.077,0.134,0.512,0.095,2020
Quincy Acy,SAC,23.0,200.66,102.0582,91,0,2012,2,37,63,2.7,3.4,0.4,-7.8,0.092,0.19,0.1009999999999999,0.52,0.051,2013
Quinndary Weatherspoon,GSW,25.0,190.5,92.98636,119,0,2019,2,49,11,2.7,1.3,0.5,-8.6,0.0289999999999999,0.182,0.15,0.647,0.102,2021
Kevin Seraphin,WAS,21.0,205.74,124.7378,226,1,2010,1,17,58,2.7,2.6,0.2,-14.9,0.127,0.138,0.135,0.479,0.025,2010
Rasual Butler,IND,35.0,200.66,97.52228,114,0,2002,2,52,50,2.7,0.8,0.3,-5.9,0.018,0.1,0.157,0.585,0.075,2013
Ronnie Price,POR,30.0,187.96,86.18248,195,0,0,8,0,39,2.7,1.1,1.9,-6.2,0.03,0.073,0.152,0.402,0.2319999999999999,2012
Earl Clark,ORL,24.0,208.28,102.0582,41,0,2009,1,14,45,2.7,2.8,0.4,-13.8,0.07,0.195,0.151,0.405,0.059,2011
Semi Ojeleye,BOS,23.0,200.66,106.59412,166,0,2017,2,37,73,2.7,2.2,0.3,-6.5,0.031,0.106,0.088,0.473,0.026,2017
Torraye Braggs,WAS,28.0,203.2,111.13004,12,0,1998,2,57,15,2.7,2.6,0.5,9.1,0.157,0.176,0.16,0.522,0.083,2003
Keith McLeod,MIN,24.0,187.96,86.18248,110,0,0,8,0,33,2.7,1.0,1.8,-6.4,0.017,0.083,0.1639999999999999,0.436,0.258,2003
Joel Anthony,MIA,27.0,205.74,111.13004,28,5,0,8,0,80,2.7,3.1,0.2,2.8,0.111,0.108,0.088,0.546,0.0139999999999999,2009
Toure' Murry,NYK,24.0,195.58,88.45044,244,0,0,8,0,51,2.7,0.9,1.0,-1.3,0.04,0.091,0.218,0.479,0.215,2013
Josh Powell,LAL,27.0,205.74,108.86208,126,0,0,8,0,63,2.7,1.8,0.6,-5.6,0.08,0.147,0.186,0.407,0.0969999999999999,2009
Jeff Ayres,POR,23.0,205.74,108.86208,49,0,2009,2,31,39,2.7,2.5,0.0,-6.9,0.081,0.2319999999999999,0.102,0.705,0.004,2009
Norman Richardson,CHI,24.0,195.58,90.7184,158,0,0,8,0,11,2.7,0.7,0.2,-17.1,0.047,0.085,0.221,0.501,0.057,2001
Aron Baynes,SAS,26.0,208.28,117.93392,161,47,0,8,0,16,2.7,2.0,0.3,-0.1,0.089,0.147,0.1639999999999999,0.521,0.053,2012
Jarrod Uthoff,WAS,27.0,205.74,99.79024,57,0,0,8,0,7,2.7,0.9,0.0,8.1,0.032,0.074,0.141,0.503,0.0,2019
Andrew DeClercq,ORL,29.0,208.28,115.66596,2,0,1995,2,34,61,2.7,2.7,0.4,-0.3,0.127,0.163,0.143,0.474,0.055,2001
Didi Louzada,NOP,21.0,195.58,85.275296,0,35,2019,2,35,3,2.7,1.0,1.0,-7.3,0.015,0.032,0.114,0.308,0.073,2020
